mean_mfcc1,mean_mfcc2,mean_mfcc3,mean_mfcc4,mean_mfcc5,mean_mfcc6,mean_mfcc7,mean_mfcc8,mean_mfcc9,mean_mfcc10,mean_mfcc11,mean_mfcc12,mean_mfcc13,mean_zcr,mean_centroid,mean_RMSE,label
-363.2118225,10.8336792,-88.99298096,0.809436619,-5.838044643,6.080798626,7.125630379,9.392820358,14.61120796,19.79828644,-10.79634476,-2.834677458,-9.400099754,0.338867188,2398.711053,0.033235162,3
-479.2973328,94.00054169,13.86505222,29.70077133,2.08762145,18.39407539,2.575899363,12.60678482,4.085124969,9.819376945,-2.696354866,8.912581444,1.854133487,0.118815104,1252.187318,0.015413045,2
-482.7147217,115.350914,-15.55069923,18.80601311,-10.39125443,19.14833069,-12.97861671,-2.439452887,-8.741308212,5.287983894,-8.786913872,4.359009743,1.236794472,0.245605469,1421.204199,0.007362323,2
-162.1042023,77.46359253,-17.97809219,11.86047268,13.60816288,7.11792326,-0.086218998,12.42519951,-16.39621735,-3.188320637,-1.872728944,4.811875343,-4.145868301,0.194335938,1935.858018,0.147987664,0
-234.9253387,35.61086273,-34.82492447,11.83054543,-31.04138756,-9.261242867,-2.313800573,-21.20869446,-1.192596316,28.64419365,-14.72190475,11.5033741,-3.42157793,0.381835938,2542.99745,0.164555222,3
-412.4663696,122.9912415,15.84086227,8.465862274,-7.83327961,-0.2564587,-17.56985283,-4.152377605,-8.51891613,8.023420334,-0.388213754,3.368743658,-2.667798519,0.52327474,1453.068427,0.039801858,4
-401.2168579,81.86306763,-24.14706612,28.64049149,-16.46647644,18.21473122,-26.20879936,0.001515916,-6.327061176,12.89536667,-6.609080315,-3.0730021,3.867809057,0.296386719,1882.828631,0.017284868,2
-192.9214783,64.1302948,-8.768414497,8.092378616,-4.381469727,8.155966759,-4.176388264,16.15159035,-6.066274643,0.514997602,-9.382424355,-8.049182892,-12.41378117,0.392089844,2309.833693,0.117474385,0
-399.7562256,111.0250626,-12.38493824,-12.94055939,-32.2782135,18.32390022,-11.40870762,7.049432755,-18.24214363,3.12139082,-8.55547905,-7.397611141,-15.08120918,0.144042969,1412.830554,0.024117161,4
-235.338089,35.5520401,-28.47455978,-6.773796082,0.968763351,18.0771904,-16.56625366,15.64577579,-11.06007099,0.501757681,-1.955695391,-1.51143384,-1.392342329,0.404622396,2665.977564,0.080150194,0
-365.5077209,65.53794861,-14.92117691,-10.85559464,-11.94622231,16.61027336,-7.711959362,3.164136648,-9.48207283,5.333385944,-8.962680817,9.696562767,-7.01155138,0.234049479,2086.052025,0.032382645,0
-329.0391846,53.34776306,33.28095627,10.27928066,10.53484631,8.621246338,-1.545456171,10.14642143,-0.646486461,-3.161294222,0.667588294,1.595703483,-4.606370926,0.503069196,2619.109418,0.04091458,1
-474.1195679,113.2543335,-25.04055786,6.389498711,-13.87428761,-16.04797935,-2.49219346,-3.861146927,-1.993095756,-7.045033932,-10.5076704,-1.376152992,-9.881217003,0.309082031,1426.57471,0.018485194,4
-229.0043945,32.43310165,-46.57106781,-22.63681412,-9.864135742,-1.311334848,-6.625613689,5.948188305,-11.02597713,0.51459831,-0.529647112,4.895033836,-2.264046669,0.334798177,2569.2077,0.08480712,0
-293.135498,30.94687653,21.43437195,-2.637228966,-11.01680565,-13.35870171,-16.27444077,-10.03508949,-19.43792343,-6.381804466,-13.85378647,-6.988790989,-7.907255173,0.748697917,2834.605283,0.087155193,4
-447.7032471,113.9719696,-7.802463531,26.6857872,-28.79018211,-4.986848354,-11.18119717,-2.121100426,4.364931107,-7.416422367,-2.039039373,-7.478593826,-5.116990089,0.229980469,1435.100154,0.023374002,4
-357.6338196,119.3359299,-18.79607582,-15.55788898,-41.11734009,-0.533332944,-23.30503082,-2.40050149,-22.21345139,2.379226208,-1.26895678,4.465900898,-3.836400747,0.131347656,1278.289595,0.040212598,4
-190.438385,55.58945847,-2.490098238,-11.31581306,-5.174567699,11.69842052,-15.32387257,8.356492043,-11.95453358,-0.673539281,-7.350088596,-2.935730219,-5.07973814,0.307942708,2511.896331,0.099908598,0
-528.3043823,83.58695984,15.89705944,40.15047073,-1.9651196,21.49601173,-2.701969862,17.83133125,1.412894726,11.28563881,1.834185123,12.26070786,4.431613922,0.129557292,1447.563595,0.007979904,2
-223.2572937,42.88079453,12.51482201,-5.413462162,2.947394371,1.377008796,-5.377879143,12.26794147,-3.328231096,0.289480597,-3.163431168,1.524811625,-3.797276497,0.613932292,3110.933429,0.070129484,1
-165.5598755,-0.80712986,-1.983444452,2.687980413,-12.31621265,5.453836441,-6.488524437,-2.71289134,1.793271303,0.493991882,-1.435094476,0.12421222,-12.74893475,0.52734375,3713.635433,0.154815406,3
-342.9472351,28.63986778,-64.07678223,53.17234421,-4.82738924,13.72400284,-8.389831543,-1.416878343,14.21419621,10.82427502,-14.45880127,15.21334076,-8.039277077,0.417643229,2467.158288,0.074343793,3
-313.9060669,11.84114456,-11.64844418,9.786876678,-9.716362953,9.533428192,-12.51826477,9.762916565,-5.975215435,8.657387733,-6.787508965,17.11777687,0.369595945,0.564174107,3327.516836,0.045797877,1
-623.3789673,66.05851746,16.43894577,40.15132904,2.899847031,35.77090073,5.644532681,23.58304405,13.59503841,15.87001228,10.13765526,8.298451424,3.70904994,0.118815104,1277.977028,0.007456644,2
-559.3751831,107.6796265,-18.14960289,22.0140667,11.65040493,10.54653263,-5.466107368,-14.24559402,8.417778969,19.40489006,-13.95504284,-15.92642593,0.329223424,0.231933594,1424.316362,0.009407081,4
-379.8238525,81.6437149,-22.2652626,20.17863655,-0.810869098,13.49048042,-2.87499547,3.817053556,2.170891523,9.173337936,-6.981883526,7.045113087,-3.565306187,0.255696615,1889.62636,0.016443564,2
-147.3244019,77.4730072,-77.1371994,8.782161713,5.944241047,11.63030529,2.558063984,6.880724907,2.179279327,12.29942417,-11.12107754,-1.546762109,-18.51675034,0.207682292,1807.483256,0.201027125,3
-180.0322876,76.13146973,-0.243294433,0.778809309,-2.20263052,4.358645439,7.537401676,4.813682079,-4.51329565,8.066160202,-5.355683327,6.31226778,-2.531242132,0.291503906,2007.650912,0.143692404,3
-412.6141052,78.12887573,-18.36630249,29.17844582,-4.584094524,20.9256115,-17.31978989,6.219026089,-6.823279858,8.466514587,-6.629465103,4.590853691,0.0010523,0.320800781,1949.229316,0.013230866,2
-397.2145386,85.59687042,-21.94150925,27.95630455,-10.76445293,18.12583733,-25.12350082,3.624224901,-9.952705383,5.529286385,-12.05058575,0.921677709,3.066331148,0.354492188,1907.652433,0.014023748,2
-285.4344482,79.17144775,-79.60765076,92.78213501,-43.91043472,6.838855743,38.35619736,-27.48060989,25.03593063,15.03348255,-8.315968513,21.74589539,-11.56958199,0.395996094,2516.626946,0.181272924,3
-284.7349243,27.05490875,6.512560844,-11.53267384,-1.895367265,2.387033701,-5.94580555,8.952123642,-8.064926147,-3.869651556,-0.671214223,2.551255703,-0.870462477,0.692382813,3456.242727,0.051170051,1
-396.4516907,74.46141815,-28.9658947,19.42887306,-11.28651619,24.36088181,-28.11257935,0.638970792,-8.590605736,-0.631774664,-10.92150784,-1.135269046,3.711236477,0.398763021,2175.047747,0.016475463,2
-244.2511444,27.6856041,-75.68780518,10.297822,-53.43287659,-17.95309639,48.03457642,45.77774048,-10.49324799,6.522809029,-39.65633011,-21.08074379,16.22388268,0.319986979,2183.784212,0.251746804,3
-443.5773621,117.1365509,9.020375252,-1.945124745,-14.55084991,11.42006683,-8.773745537,0.705616534,-2.095654964,11.1161499,-4.146893501,-3.902670145,3.914983273,0.358886719,1516.202026,0.027360233,4
-291.6879272,60.10395813,4.903614998,10.75607681,-4.869030952,-17.91798401,-12.05710411,-9.760327339,-10.20919895,-4.977962017,-6.763638496,-0.988909423,-4.687900543,0.65218099,2414.738071,0.068417311,4
-230.8631287,35.04840851,-42.6594696,-10.91120243,10.25965595,-13.39024258,-13.29389,5.125392437,0.217406139,21.06603622,18.97320557,11.12541962,0.817140102,0.497767857,2646.946525,0.102438591,1
-231.2516479,113.0827103,-51.10948181,-25.85641479,5.554547787,9.108599663,0.942702472,11.94796753,3.605496407,-0.31179598,5.743880272,10.71755123,0.803035557,0.1559375,1465.106825,0.10267517,0
-516.9084473,83.82009888,21.60552025,28.17329597,-10.38048935,15.34555912,-14.38589764,6.451040268,-0.84483403,9.121981621,-4.604217529,-0.500767469,2.548498631,0.250813802,1691.120501,0.007350869,2
-256.442749,78.81536865,-34.24112701,9.99015522,-6.053082943,9.044463158,-2.383941412,1.204957008,-3.632764101,3.77559638,-14.52159119,-1.512375832,-9.724561691,0.25406901,1943.277584,0.051110994,2
-443.6690674,98.82727814,4.958966732,26.01939011,-7.354475021,1.298925757,-9.663805008,12.75420475,-5.532155991,-0.659115553,-1.635046124,0.723363459,5.609111786,0.461263021,1608.350805,0.031841185,4
-579.8539429,77.17585754,-14.66836834,38.16002274,0.042862032,0.274652749,15.37777805,5.720730305,-3.232669353,15.22438431,-6.424948692,7.931779385,2.288626194,0.335286458,1865.785472,0.004637165,3
-182.9614563,91.3223877,-31.45289993,-20.30570984,-8.48210144,-3.960469007,-1.420936465,5.759665489,-9.187918663,-7.378948689,-17.89887238,-5.784134865,-5.323353291,0.181640625,1691.513371,0.223131701,3
-262.7145386,-20.04859734,14.39112091,2.652245522,5.053685665,-0.798322856,-5.71038723,15.57251453,-4.656710148,-3.435760975,-5.455398083,5.653411865,-3.44543457,0.667689732,4321.830567,0.061865393,1
-320.8130798,41.61957932,26.52433777,-4.974984169,4.546634197,-6.967095852,-18.10841751,7.975052357,-9.493554115,-1.380879521,-2.222043991,9.328413963,-3.317133904,0.730794271,3248.491818,0.041631207,1
-303.0197144,106.6491852,-96.54233551,94.16362,-52.05424881,17.87791634,31.81817245,-23.38965034,34.82004166,-3.27470088,-2.639022589,18.82826424,-7.487606049,0.385091146,2450.240519,0.159520075,3
-484.6972351,8.304001808,-0.05254918,48.79981232,-30.30971909,28.89087486,-3.667418718,-3.425822973,15.47053814,-6.355509281,6.408005714,0.461125284,-9.719813347,0.521972656,3321.521266,0.030889694,3
-488.0350037,99.4701767,0.753152132,34.8658371,14.43513012,19.1067028,-1.941709638,6.092097282,1.289788961,4.632137299,-4.427526951,-0.082026072,-2.837205172,0.115234375,1350.084769,0.008877199,2
-216.1578522,-9.172602654,-18.69086647,15.86768818,-5.200720787,0.688347161,3.436656475,8.370598793,-9.416505814,7.795623302,-6.723623276,8.983174324,1.363343716,0.52608817,3462.67559,0.104291208,1
-287.795105,23.0601368,-65.95094299,37.7110672,-45.16901779,-28.00527382,51.1667099,35.63554382,-19.92995071,4.482259274,-41.12908173,-30.95610809,18.35798454,0.345377604,2491.712761,0.170011565,3
-468.723877,106.0248718,18.3172493,22.65576363,-6.99356699,-2.985026836,-10.78204727,-12.71404648,-9.779518127,4.085911751,-9.16456604,-4.222080708,-15.40602303,0.29703776,1502.436762,0.018311281,4
-297.1065369,68.10009766,3.700931787,5.077768326,-7.926114082,-4.791068077,-17.4288826,-9.94307518,-13.08496094,-0.502899885,-11.70368862,-5.114201546,-12.02128029,0.474121094,2252.314935,0.067994386,4
-414.4526062,78.25141907,-10.28061581,17.81050682,-5.633499146,-2.246972322,-11.70783806,-1.941358328,-7.718371391,-1.511083007,-17.52564621,-1.065860868,-9.622394562,0.241536458,1906.008102,0.017655469,4
-321.6508789,-40.48295975,2.129401922,-1.371515274,8.695343018,4.522508144,1.05296278,14.90069675,-1.538231134,2.855161667,-2.743251562,6.600764275,-0.284353137,0.711511949,4532.331067,0.033631321,1
-458.7793274,86.85941315,2.107308626,34.63175583,-2.969410419,22.01768494,-11.71097565,0.915282488,2.746853352,12.52658653,-3.857648134,4.609910488,-0.033242051,0.33186849,1678.227487,0.012237702,2
-253.5514984,10.95064735,-19.28255653,-4.477108002,-0.764919698,-1.434683561,-8.196487427,13.53939819,-2.201220989,0.128564343,-1.986886382,10.35734653,-1.549433589,0.535807292,3360.395559,0.066346325,1
-226.2580719,48.12559509,-0.186821237,45.90525055,6.402454853,-15.46280098,-3.052886009,10.58398914,-6.258179188,19.13481903,17.49060249,1.868610144,0.663250923,0.403320313,2527.379862,0.112421826,3
-290.8439636,-17.03934669,3.222108841,2.40289855,15.7220993,-3.747544527,-6.188776016,21.05846214,-4.853834629,-0.761940718,5.566884041,9.401984215,-7.2508955,0.673014323,4173.042037,0.070227042,1
-285.9401245,-16.15019035,13.79979897,-2.091421843,2.352894068,-0.121239223,-5.646049976,14.15773201,-5.062348366,-2.169648409,-3.989803553,5.62393856,-4.508353233,0.669921875,4267.985674,0.052951593,1
-251.0281067,12.75788975,8.917408943,75.99404907,-23.27442932,10.61962223,5.42056179,-16.67028236,-4.512079239,10.4546442,-30.55663109,10.48269939,-7.893805027,0.419270833,2966.121294,0.135376722,3
-352.9740601,84.87620544,-3.59529829,29.57121658,-9.036786079,-3.415608406,-18.53949356,-19.03984451,0.525650024,-11.32221985,-10.78924942,-1.560306787,-12.50839043,0.525065104,1929.65997,0.055717401,4
-270.9661865,78.71406555,-38.40803146,-1.221540213,-7.012523651,4.021651745,21.51499939,-1.609158635,-16.46253967,15.40196419,-19.13560104,14.64591312,2.341996193,0.349392361,2099.527156,0.080691911,0
-227.1210632,43.62743759,-62.49462891,-28.68177986,-42.05233002,-10.55206108,7.893100739,23.59114647,-3.767813206,-13.61357689,-33.29270172,-3.011104107,-1.859976292,0.141601563,1845.380637,0.219585493,3
-397.1898804,109.6186142,-9.668736458,16.56552315,-17.80088425,11.08501816,-21.29993248,4.804284096,-1.219409347,9.728650093,-1.565638185,8.58777523,6.336069107,0.165527344,1397.749235,0.02130527,2
-335.7978821,30.25909805,-33.8574791,-23.20760536,-11.93250561,28.225914,-5.238045692,16.21527481,-12.61947536,7.920063019,-2.774392366,0.768225491,-6.844780922,0.270345052,2177.212232,0.096795909,0
-176.1092224,89.40910339,-7.107298851,-5.814275742,5.802252293,7.28523922,-5.251125813,14.64147282,-4.719213963,1.697398663,-1.158990979,9.124509811,-4.294417858,0.42734375,1964.908352,0.138307005,1
-174.9828339,62.9405365,-28.72522163,9.066110611,-14.9933939,-10.56408596,-5.894509315,-12.40929604,-16.4810009,6.836043835,-16.99483109,-6.561423302,-5.919097424,0.29313151,1984.598135,0.188637778,3
-267.9016113,27.43398857,-51.44227219,-25.56773376,-16.6749649,-0.018381162,-11.98813343,13.59417248,-8.800695419,6.338311672,7.452801228,5.900293827,2.289664507,0.323486328,2568.768721,0.058038305,0
-393.5019836,48.36642456,-25.5091877,34.83893585,-6.94584465,30.07182312,-13.68902111,13.87776947,4.456666946,8.398698807,3.845566034,-13.05744648,8.934017181,0.549967448,2730.522178,0.022717154,2
-313.1285706,12.89955235,-17.36332703,-19.1151619,-10.20393276,-5.229482174,-8.348887444,4.97145319,-11.26618862,1.235226512,-0.851847708,3.055267811,-12.65754032,0.567057292,3004.491533,0.052260436,0
-353.7739258,55.75046158,-62.78636169,14.72012043,39.20915604,0.312346697,6.171788692,32.29826736,-22.88513756,-21.87936401,26.61574554,28.46436691,-18.11725044,0.296061198,2012.243296,0.108618416,0
-276.4935303,-6.652056694,-9.313623428,3.889913321,-7.247547626,5.856057167,-9.123455048,16.68805504,-4.376255512,5.539659023,2.66178894,11.74371719,-0.510137856,0.632161458,3744.168174,0.061627656,1
-269.6456909,-3.736750364,-46.72299194,-1.642724156,25.81254196,33.42189026,-28.5294323,-0.05092388,7.457262516,8.718917847,7.548962116,6.085926056,-5.58992815,0.316511824,2778.31366,0.113935083,0
-246.2834015,22.12700272,-3.103206158,-9.586772919,8.130295753,1.666228414,-1.956890702,11.84265518,-7.293279171,1.956448913,-1.350273371,0.906659663,-1.833552718,0.547154018,3338.823556,0.055033218,1
-245.0946198,7.153799057,22.13179207,-6.200160027,8.596167564,5.667706013,-6.378180981,7.402585506,-7.912002563,3.246291876,1.881198645,6.557333946,-2.473876238,0.65234375,3979.671855,0.077045351,1
-162.480545,55.55949783,-25.55192757,1.120442986,-17.1046257,4.151276112,12.94772816,0.573223054,-8.067487717,12.07974148,-23.5791893,12.22816753,8.29972744,0.330403646,2394.87214,0.168681338,0
-316.9203491,65.54688263,-9.915777206,17.02584839,-4.921293736,1.613854408,-8.202623367,2.761930704,-6.373203754,5.159791946,-9.861643791,5.798606873,-5.567515373,0.345865885,2222.72325,0.031574793,2
-278.0084534,-17.71434212,-2.103367805,5.997104168,19.20355034,-8.370897293,-7.429523945,26.14217186,-6.444599152,-4.579166412,8.519018173,11.33775043,-10.78721809,0.658365885,4062.34001,0.075238183,1
-299.6991577,56.83224869,-32.36458588,-5.041232586,-0.012551539,-5.393302917,-0.865612745,2.309416294,-4.319485664,6.956705093,-6.836907387,-0.165971726,-7.878247261,0.259114583,2360.108846,0.026860425,4
-265.5976563,51.64707947,-11.36484241,-5.527680397,-1.449191213,6.519453526,-4.951284885,15.15050125,-2.929146051,5.319270611,-1.0143857,8.281405449,-4.105671883,0.437890625,2673.076559,0.05817974,1
-466.1196289,63.59427261,-57.05633545,34.5252533,-13.17415905,-6.687132359,19.62838364,12.51268673,2.948707819,14.08050442,10.02126598,-5.296730518,2.922905445,0.446126302,2245.410497,0.058739766,3
-256.1351318,18.67390442,12.19450188,10.81608582,-4.265533924,1.363819599,-8.927788734,-4.355216026,-10.99438953,-6.366595268,-7.55372715,-8.597623825,-16.5026207,0.564453125,3401.716053,0.055094838,4
-358.0860291,15.01176643,-79.91002655,1.732626677,-7.60269928,-20.59598541,3.404686451,0.162955031,1.031889319,20.50296974,-17.55303001,-2.397460222,9.143760681,0.310384115,2224.073278,0.115602344,3
-474.0720825,113.6918182,8.919565201,30.58683586,-16.8107872,-0.262045622,9.422134399,-34.76927948,-5.012401581,10.33810806,-16.46066856,2.78801012,-6.882116318,0.24235026,1396.893945,0.021886688,4
-341.3861389,15.21171665,-47.63467407,9.30974865,12.93864441,28.97318649,-5.099401951,-9.017709732,1.608901262,3.888839245,-8.04284668,-3.976118326,0.918772578,0.403157552,2577.405814,0.063210756,3
-280.4309387,23.05254745,-42.70684814,-14.71563435,-9.263217926,-5.71431303,-11.53264427,8.223256111,-8.048846245,-0.308184832,4.079346657,4.053456783,-10.30828667,0.460286458,2583.267628,0.071902066,0
-492.074707,106.1711655,-12.1130476,20.01385689,-10.51718426,20.26914024,-18.17251587,0.86839956,-6.997590542,10.99841213,-19.58258629,-2.026777029,5.652629375,0.212890625,1525.697686,0.006458793,2
-293.7544556,15.72960377,-6.606672764,2.16094923,0.892060876,-2.1407969,-7.11050415,15.22377205,-1.806581259,2.426787138,0.192639828,12.75508785,-1.4615798,0.561848958,3348.57326,0.059868023,1
-472.4710083,87.84913635,-6.910276413,46.46037674,-0.212315381,28.54799461,-15.83895493,10.57402134,-2.017728806,2.122151136,-9.331585884,0.973890424,8.193761826,0.158365885,1461.019572,0.014157691,2
-166.6894379,41.3073616,-16.94608498,-11.33590508,-4.321863651,14.20492649,-2.810030699,14.42689133,-4.719532013,6.841704369,-1.522474647,12.13729477,1.88775444,0.51554362,2871.654842,0.132391497,1
-462.7110596,76.66866302,5.992192268,19.62514496,19.04517937,20.92773056,19.68885612,17.10433578,14.1533556,18.97151566,-0.554453492,8.783594131,2.572199821,0.118001302,1529.658463,0.014717295,2
-364.8444519,-19.88072586,17.43302727,63.3866539,-42.1448822,41.01554489,-0.660325527,-9.647908211,27.40324783,-12.43256187,4.869710445,8.096687317,-14.26446247,0.523111979,3691.527914,0.178750679,3
-198.0657654,12.64165497,-64.27477264,5.722097397,-4.664084911,-17.24396324,-9.560250282,7.009728432,2.631852865,0.828366101,1.2360425,7.912017822,-12.57118702,0.349609375,2591.520507,0.199420884,3
-169.892746,103.5077133,-26.65623474,26.97955704,-2.3031919,5.848838329,0.615413368,16.00548553,9.677159309,17.03898811,-4.140993118,-0.58940047,-11.63896751,0.127766927,1470.248846,0.161966622,3
-158.9922485,49.3302536,-33.44530487,12.96356773,-9.229579926,-11.22025299,-3.690252781,-15.07024097,-11.51734829,8.67471981,-17.66467285,-0.702834249,-3.793577194,0.347330729,2345.352006,0.15183562,4
-108.1243973,46.77881241,-40.41784286,-19.45531464,-6.39375639,-13.13352966,-2.86418891,0.751781225,-3.497144938,10.33937454,-5.14764595,2.459286451,-5.197615147,0.266015625,2458.917129,0.201225862,3
-457.0689087,44.48695374,18.45525932,46.29010773,7.513953686,30.00133705,8.445950508,11.42920017,3.601053476,6.133207798,-1.783998609,7.763079166,0.484296978,0.190104167,1978.294878,0.016054288,2
-93.23058319,54.17938995,-25.61924553,-12.76552773,-4.511753082,-3.111171722,-8.630958557,6.432540417,-3.096719742,-3.034497738,-3.404429436,5.609745026,-6.358132362,0.307291667,2485.40739,0.203031063,1
-325.2993469,66.22666931,-51.71951294,-23.78037262,-22.66139984,1.205540061,4.453316212,21.73517799,-4.963680267,2.71029377,-3.791044235,-1.299012303,-1.03651166,0.188993566,1956.288433,0.041041214,0
-136.6054535,67.61096191,-31.32276535,16.64928627,-14.22502232,10.19007301,-10.68412399,-0.852684379,-2.576844454,-9.407314301,-0.138461322,-9.083916664,-10.4841156,0.454427083,2361.580864,0.190772578,4
-320.6493835,4.960883617,-33.6870079,-30.36403656,-10.82253742,22.18440247,4.391292572,0.610650063,-13.25384808,-7.002236843,-5.237401962,21.26976013,-4.066044331,0.30546875,2846.05312,0.063864343,0
-255.6139679,54.36817551,-38.70252991,-11.18850517,-5.03746891,13.03774357,-14.5890522,9.052487373,-8.809161186,6.436350346,10.90476513,5.267517567,-8.029594421,0.318033854,2328.632502,0.067840621,0
-205.6294708,72.57032013,-83.76021576,21.3568573,7.453303337,-4.793911934,-5.762622833,15.66273022,1.442137957,7.523565769,1.849581242,2.027809381,-18.47585678,0.292643229,1982.201707,0.206878319,3
-323.1136475,8.268035889,-47.63132095,-26.94695091,-2.498665333,17.41832161,-14.190135,10.56460571,-12.00325108,10.3810091,-1.583202243,-8.317160606,-4.823107719,0.338169643,2604.807339,0.086691536,0
-392.6262817,68.59417725,-4.610749245,22.04927254,-6.879827499,17.35596275,-13.50327873,2.462563753,-7.062912941,4.821847916,-4.199007511,3.435874224,0.657646418,0.397298177,2191.344231,0.014390298,2
-411.7557373,87.5973053,6.268103123,29.53181648,0.63812387,-13.80042076,-13.35790157,-2.323087454,-10.12994957,1.182965279,-9.884109497,-1.210205555,-10.84585762,0.217610677,1714.487514,0.017963085,4
-294.5993042,-46.94617081,0.661685288,27.31012344,2.990552425,-27.92662048,-5.839352608,0.7277354,10.94587231,-8.202425003,-21.09614563,18.64774895,-23.60982895,0.653645833,4273.779257,0.056027234,3
-320.7380981,102.3379059,18.18707085,22.32571793,8.903458595,1.81705761,-11.12859154,-1.523329735,-12.44101906,2.608688116,-10.82096577,4.778166294,-5.263998032,0.261230469,1565.106897,0.05408838,4
-451.4352417,108.0443878,-24.82801056,27.27554893,-9.576170921,17.25745773,-14.96099281,-0.297581643,-2.255074024,5.090471745,-12.57835293,3.247334719,3.178197384,0.194824219,1509.425197,0.009091926,2
-478.2073364,86.12688446,-4.080322742,37.22177505,-5.855778694,18.6391468,-26.73811722,3.946494818,-3.506428957,6.279301643,-13.13599491,0.076576918,4.38167429,0.235351563,1760.854292,0.006994752,2
-433.8560791,112.3325043,3.573616505,33.3421936,-7.347725391,-7.485271454,-6.028236866,-13.38596535,-14.90778637,1.58933115,-9.643756866,4.819186211,-4.087132931,0.228678385,1391.148162,0.02605921,4
-411.1412048,87.43854523,-13.41031647,19.01749802,-23.00497627,12.26874065,-17.99757385,-1.714503288,-9.612236977,11.07424164,-9.858904839,0.286717266,-3.211670637,0.421875,1955.993137,0.013028363,2
-409.7444458,80.16491699,-26.12153244,9.629149437,-6.639191151,0.158697292,-12.54402924,-8.59066391,-14.10611916,3.670524597,-11.34525776,1.590677738,-10.44954491,0.24593099,1873.231313,0.013475441,4
-210.3309479,34.04915619,-10.29210472,-5.523832798,1.182195663,0.683053553,-11.27882481,8.718938828,-5.789345741,1.598223329,-2.190887928,1.350809097,-5.833003998,0.453125,2909.672641,0.095303185,1
-130.0354614,19.31529236,-37.85536194,3.385935068,-8.144470215,-6.734704018,-6.771783829,-7.119741917,-2.38872242,5.734822273,-8.274236679,1.981866837,-9.481638908,0.453776042,2922.96648,0.181761205,4
-165.4003448,43.34973145,-23.60506058,22.68736458,-19.70127106,12.2684021,-12.21061707,8.760043144,-7.725512028,-6.253547192,2.616379023,-0.863486826,-1.30746758,0.374023438,2630.140809,0.111344889,1
-475.3772888,107.7831802,-20.30848122,34.17256165,-0.673270822,14.49959183,-21.09497261,3.094045401,-5.622470379,5.424031734,-7.536251545,2.962235689,6.414671898,0.153808594,1371.997679,0.009229206,2
-223.8901062,20.75632477,-40.3617897,18.68630219,-20.12893105,6.47755146,-7.655006409,7.036671638,-5.596971989,-7.587652683,2.532608271,-0.043329511,2.976114988,0.374699519,2826.832675,0.062319152,1
-386.4108276,71.92055511,-2.004972696,12.2717247,8.683551788,3.905329704,-7.423431396,-4.503144741,12.32460499,29.77762032,4.916092873,5.181631088,10.04514885,0.179036458,1699.043785,0.034502778,3
-507.6518555,86.39564514,14.1422863,26.35671043,16.33215904,22.91836929,13.68713474,17.32067299,6.884146214,13.91305637,-0.858564317,8.346349716,1.467284441,0.105957031,1352.97981,0.010410755,2
-240.9258423,93.94490051,-70.25041962,16.8885994,12.15454102,3.054929733,-2.45911622,3.620049477,-4.591640472,13.61571693,-10.29365826,-5.229919434,-12.6610117,0.198567708,1673.998759,0.080019966,4
-519.9553223,49.11713028,21.614254,28.60926628,15.2367754,29.30162811,0.810158908,19.82480049,7.755973339,11.99948311,7.160480022,5.714755535,3.432443857,0.19921875,2062.596014,0.007842171,2
-270.4743958,11.09272099,-39.88101578,-29.88973999,-10.24382687,11.15571308,-0.887640834,3.482486486,-14.35278225,-8.855344772,-1.088454843,20.9493103,-7.960206509,0.302929688,2799.320636,0.087120116,0
-478.7682495,118.4481354,-12.79570961,19.47301865,3.639647961,-8.325353622,-16.15868759,-7.845364571,-10.12203693,-3.363093615,-10.28738976,2.964529991,-11.08389854,0.146809896,1331.342035,0.013997432,4
-341.6377563,49.72013855,-70.42121124,54.5404129,-42.30239105,36.90253448,-20.92330742,21.14853668,0.127081797,-8.397369385,14.24267864,-3.200388432,9.785965919,0.445800781,2713.744969,0.041883633,1
-506.3703918,72.05673981,10.90540123,36.47136307,-17.09070206,18.92074203,-13.78235626,15.75135612,5.2911129,13.19466877,3.712759495,5.397654533,1.447283745,0.275227865,1805.698096,0.010000184,2
-459.8364868,79.49102783,-3.861911774,27.24317932,-18.76552773,28.12325859,-22.87352562,7.886822701,7.407617569,5.601765633,-1.417782068,-9.384031296,-3.208593607,0.454427083,2148.773465,0.011160159,2
-248.3651123,21.16889763,-26.23041916,21.60282516,-14.89573669,14.21066475,-10.09377098,-0.49392429,3.997505426,1.204814315,-6.234500408,-0.584004939,-7.43467617,0.521647135,2949.943216,0.081063345,2
-198.906662,68.60025024,-1.567875504,42.0500946,-12.42713547,-14.22417259,-13.74028301,-20.33299065,-14.91637325,5.038783073,-19.07580376,-0.653613091,-2.869421244,0.320800781,2066.952719,0.143589959,4
-261.3542786,63.41620636,-89.25946045,-20.50895691,-39.4920845,2.90768671,24.53077507,14.9263773,1.660188317,7.392866611,-19.05666733,8.628539085,16.1838932,0.214518229,1753.787573,0.126287758,3
-698.3514404,63.157547,-14.71481705,25.268713,-2.499673843,11.68084812,11.63716125,-6.403414249,17.5202713,10.76746655,-15.00004387,22.64587784,-12.4677124,0.423828125,2485.416357,0.009539559,3
-117.9667664,25.42513657,-46.69408798,-1.314633965,0.973445296,-1.663491726,-15.29631042,14.2074604,-0.567615688,10.01605415,5.372345448,13.35784054,1.393112659,0.322126116,2691.37797,0.190392926,1
